"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 18, 2016","660.65","663.56","665.94","656.35","131.63K","0.02%"
"Aug 17, 2016","660.51","659.46","660.76","657.06","123.97K","0.36%"
"Aug 16, 2016","658.11","659.47","662.13","656.83","160.32K","-0.21%"
"Aug 15, 2016","659.47","654.06","659.47","653.64","117.96K","0.57%"
"Aug 12, 2016","655.71","665.14","668.52","652.67","125.03K","-0.69%"
"Aug 11, 2016","660.24","649.27","660.24","648.31","140.93K","1.84%"
"Aug 10, 2016","648.33","637.21","648.48","637.21","120.83K","1.72%"
"Aug 09, 2016","637.34","629.66","637.34","629.66","98.87K","1.25%"
"Aug 08, 2016","629.46","627.39","629.91","622.14","90.03K","0.33%"
"Aug 05, 2016","627.39","629.69","630.18","622.49","125.58K","-0.72%"
"Aug 04, 2016","631.94","633.74","641.02","631.94","112.05K","0.05%"
"Aug 03, 2016","631.61","632.98","634.75","627.66","94.95K","-0.70%"
"Aug 02, 2016","636.05","643.20","643.20","633.33","176.39K","-1.90%"
"Aug 01, 2016","648.38","655.38","655.38","646.02","92.79K","-0.59%"
"Jul 29, 2016","652.23","654.19","657.88","650.98","120.01K","-0.75%"
"Jul 28, 2016","657.14","655.81","657.20","649.86","123.00K","0.16%"
"Jul 27, 2016","656.11","647.98","656.11","647.74","127.21K","1.16%"
"Jul 26, 2016","648.59","648.58","651.93","642.91","106.20K","-0.11%"
"Jul 25, 2016","649.30","651.33","654.17","646.04","97.52K","-0.09%"
"Jul 22, 2016","649.87","657.15","658.06","640.26","151.76K","-1.47%"
"Jul 21, 2016","659.57","662.72","665.90","656.03","112.38K","-0.10%"
"Jul 20, 2016","660.26","667.86","667.86","660.26","129.41K","-1.12%"
"Jul 19, 2016","667.76","675.89","677.35","660.09","139.59K","-0.85%"
"Jul 18, 2016","673.50","664.12","673.50","662.25","131.48K","1.35%"
"Jul 15, 2016","664.56","666.69","670.18","661.47","131.14K","-0.32%"
"Jul 14, 2016","666.69","675.66","681.75","666.69","160.11K","-1.25%"
"Jul 13, 2016","675.12","662.04","676.06","662.04","159.94K","2.46%"
"Jul 12, 2016","658.90","652.81","658.90","649.86","175.61K","1.02%"
"Jul 11, 2016","652.26","658.92","664.89","648.77","162.22K","-0.97%"
"Jul 08, 2016","658.68","661.07","665.53","655.91","144.00K","-0.37%"
"Jul 07, 2016","661.12","652.49","661.12","652.13","137.26K","1.80%"
"Jul 06, 2016","649.46","646.80","652.36","644.07","136.95K","-0.22%"
"Jul 05, 2016","650.88","650.47","658.45","647.52","149.33K","0.45%"
"Jul 04, 2016","647.96","643.11","647.96","641.96","137.07K","1.20%"
"Jul 01, 2016","640.30","632.26","643.55","632.26","126.00K","1.27%"
"Jun 30, 2016","632.26","633.17","637.46","631.74","106.17K","0.34%"
"Jun 29, 2016","630.12","623.56","631.25","623.56","122.31K","1.27%"
"Jun 28, 2016","622.20","617.68","624.85","617.65","89.28K","0.15%"
"Jun 27, 2016","621.27","616.19","621.27","608.26","107.96K","0.08%"
"Jun 24, 2016","620.77","631.77","631.77","597.68","270.17K","-1.82%"
"Jun 23, 2016","632.27","626.47","632.60","626.47","117.11K","0.94%"
"Jun 22, 2016","626.41","628.77","629.95","625.81","107.96K","-0.25%"
"Jun 21, 2016","628.00","629.03","631.96","628.00","127.75K","0.25%"
"Jun 20, 2016","626.46","622.04","626.46","620.41","115.10K","1.16%"
"Jun 17, 2016","619.25","622.92","624.59","618.16","148.65K","-0.94%"
"Jun 16, 2016","625.11","627.38","630.21","625.11","122.41K","-0.30%"
"Jun 15, 2016","627.02","624.63","628.75","621.76","130.31K","0.25%"
"Jun 14, 2016","625.43","621.63","626.40","619.13","99.80K","0.30%"
"Jun 13, 2016","623.58","626.26","627.36","621.40","127.06K","-0.99%"
"Jun 10, 2016","629.84","629.95","633.47","628.56","134.28K","-0.22%"
"Jun 09, 2016","631.26","628.40","631.26","626.27","119.51K","0.54%"
"Jun 08, 2016","627.87","626.84","632.68","626.29","139.31K","0.52%"
"Jun 07, 2016","624.65","622.40","624.69","620.05","115.27K","0.74%"
"Jun 06, 2016","620.05","621.09","624.55","616.98","133.23K","-0.29%"
"Jun 03, 2016","621.88","623.21","625.19","621.62","124.29K","-0.24%"
"Jun 02, 2016","623.37","619.19","624.52","618.38","126.64K","0.57%"
"Jun 01, 2016","619.86","618.18","620.24","616.33","113.21K","0.23%"
"May 31, 2016","618.44","616.22","621.14","614.68","121.51K","0.64%"
"May 30, 2016","614.50","609.98","615.52","608.46","111.12K","1.05%"
"May 27, 2016","608.11","604.36","609.94","603.23","102.56K","0.62%"
"May 26, 2016","604.34","611.88","613.37","604.34","116.59K","-1.23%"
"May 25, 2016","611.89","613.96","616.38","611.89","139.39K","0.04%"
"May 24, 2016","611.62","612.23","613.14","608.15","115.55K","0.10%"
"May 23, 2016","611.03","616.11","616.83","610.45","99.92K","-0.61%"
"May 20, 2016","614.81","620.72","622.48","614.41","138.84K","-0.71%"
"May 19, 2016","619.20","621.83","623.68","618.13","141.47K","-0.52%"
"May 18, 2016","622.45","625.53","627.81","621.79","135.29K","-0.37%"
"May 17, 2016","624.75","620.54","626.12","618.67","126.85K","1.46%"
"May 16, 2016","615.78","610.13","616.17","608.49","109.34K","0.81%"
"May 13, 2016","610.82","612.32","615.30","608.04","110.63K","-0.21%"
"May 12, 2016","612.12","615.55","617.56","612.12","93.54K","-0.32%"
"May 11, 2016","614.06","606.60","614.06","606.06","162.84K","1.49%"
"May 10, 2016","605.05","600.35","605.46","597.74","143.70K","0.20%"
"May 09, 2016","603.85","610.92","612.97","603.85","145.39K","-0.44%"
"May 06, 2016","606.52","602.40","608.94","602.17","120.43K","0.83%"
"May 05, 2016","601.51","600.66","605.21","600.50","134.81K","0.41%"
"May 04, 2016","599.07","595.95","603.08","592.43","143.70K","0.12%"
"Apr 29, 2016","598.37","591.20","599.71","591.20","124.90K","1.13%"
"Apr 28, 2016","591.67","594.98","597.28","589.97","101.20K","-0.39%"
"Apr 27, 2016","593.96","601.79","601.79","591.35","149.05K","-0.76%"
"Apr 26, 2016","598.48","590.99","598.48","590.19","176.65K","1.17%"
"Apr 25, 2016","591.58","597.91","601.61","591.58","161.64K","-0.15%"
"Apr 22, 2016","592.48","574.57","592.48","574.57","140.76K","2.91%"
"Apr 21, 2016","575.73","571.19","577.41","570.71","104.75K","1.36%"
"Apr 20, 2016","568.03","569.80","571.71","565.30","116.43K","-0.04%"
"Apr 19, 2016","568.28","578.32","578.44","568.28","138.46K","-2.00%"
"Apr 15, 2016","579.86","581.54","586.36","579.86","124.27K","0.06%"
"Apr 14, 2016","579.49","575.69","584.81","575.69","116.83K","0.25%"
"Apr 13, 2016","578.02","580.77","582.81","575.65","140.04K","-0.31%"
"Apr 12, 2016","579.84","580.90","582.97","577.17","165.75K","0.10%"
"Apr 11, 2016","579.27","575.11","581.88","575.01","143.19K","1.21%"
"Apr 08, 2016","572.34","571.21","574.46","569.09","122.41K","0.13%"
"Apr 07, 2016","571.60","570.72","572.56","567.01","123.54K","0.67%"
"Apr 06, 2016","567.79","561.94","567.79","560.63","120.89K","1.33%"
"Apr 05, 2016","560.32","555.98","560.32","555.15","140.38K","0.81%"
"Apr 04, 2016","555.82","557.56","560.92","554.30","118.85K","-0.47%"
"Apr 01, 2016","558.43","560.64","562.73","557.96","131.42K","-0.50%"
"Mar 31, 2016","561.22","569.04","570.94","561.22","172.53K","-1.52%"
"Mar 30, 2016","569.91","566.08","571.89","565.55","135.46K","0.29%"
"Mar 29, 2016","568.28","575.63","576.07","568.28","165.10K","-1.29%"
"Mar 28, 2016","575.72","573.69","576.00","571.58","127.86K","0.64%"
"Mar 25, 2016","572.08","569.48","572.48","564.88","159.14K","0.25%"
"Mar 24, 2016","570.66","573.93","577.21","570.66","166.99K","-0.70%"
"Mar 23, 2016","574.71","570.74","575.22","570.39","142.82K","0.67%"
"Mar 22, 2016","570.91","572.27","573.80","567.80","132.09K","-0.24%"
"Mar 21, 2016","572.27","577.65","580.83","572.27","163.80K","-0.62%"
"Mar 18, 2016","575.82","579.95","580.81","575.44","226.16K","-0.59%"
"Mar 17, 2016","579.26","581.55","583.53","579.26","165.83K","0.38%"
"Mar 16, 2016","577.07","573.88","577.96","573.37","148.93K","0.53%"
"Mar 15, 2016","574.04","577.98","578.96","572.59","163.94K","-0.68%"
"Mar 14, 2016","577.98","579.61","579.84","576.26","175.48K","0.12%"
"Mar 11, 2016","577.26","576.12","580.93","574.81","146.76K","0.23%"
"Mar 10, 2016","575.91","574.07","575.91","571.52","146.19K","0.73%"
"Mar 09, 2016","571.71","573.47","576.32","571.48","125.15K","-0.52%"
"Mar 08, 2016","574.71","576.75","579.87","574.53","149.05K","-0.26%"
"Mar 07, 2016","576.20","575.76","580.95","575.39","158.92K","0.44%"
"Mar 04, 2016","573.65","570.18","576.02","568.83","142.76K","0.57%"
"Mar 03, 2016","570.39","573.06","573.88","569.39","132.21K","0.04%"
"Mar 02, 2016","570.18","564.85","570.18","562.97","144.88K","1.54%"
"Mar 01, 2016","561.56","560.03","565.65","560.03","141.42K","0.39%"
"Feb 29, 2016","559.37","565.61","566.31","559.37","129.71K","-1.19%"
"Feb 26, 2016","566.11","565.61","566.80","562.39","106.61K","0.58%"
"Feb 25, 2016","562.82","571.15","573.63","562.82","151.42K","-0.92%"
"Feb 24, 2016","568.04","559.48","569.70","557.77","160.24K","1.20%"
"Feb 23, 2016","561.28","564.75","567.58","561.09","159.71K","0.10%"
"Feb 22, 2016","560.71","555.31","561.44","555.31","152.96K","1.21%"
"Feb 19, 2016","554.03","552.37","555.16","551.38","185.58K","0.28%"
"Feb 18, 2016","552.49","550.51","555.05","549.16","126.03K","0.99%"
"Feb 17, 2016","547.05","551.38","552.38","547.05","131.16K","-0.18%"
"Feb 16, 2016","548.05","545.72","548.89","545.72","108.04K","0.78%"
"Feb 15, 2016","543.79","540.13","544.59","537.81","68.70K","-0.18%"
"Feb 05, 2016","544.75","540.64","545.54","540.64","61.85K","0.48%"
"Feb 04, 2016","542.15","542.91","545.17","541.66","67.89K","0.57%"
"Feb 03, 2016","539.07","531.11","539.07","530.23","87.35K","0.49%"
"Feb 02, 2016","536.45","537.71","542.26","535.38","93.18K","-0.76%"
"Feb 01, 2016","540.56","545.27","548.58","540.56","107.30K","-0.86%"
"Jan 29, 2016","545.25","539.96","545.71","537.51","122.86K","1.07%"
"Jan 28, 2016","539.47","542.01","544.73","538.59","113.21K","-0.59%"
"Jan 27, 2016","542.69","541.18","543.88","540.03","124.97K","0.92%"
"Jan 26, 2016","537.73","534.06","542.98","531.27","142.01K","-0.85%"
"Jan 25, 2016","542.35","522.24","542.36","522.24","164.27K","3.85%"
"Jan 22, 2016","522.24","521.88","525.83","513.82","169.04K","0.07%"
"Jan 21, 2016","521.88","529.44","531.21","520.74","152.78K","-1.43%"
"Jan 20, 2016","529.44","532.81","536.57","529.42","128.32K","-1.18%"
"Jan 19, 2016","535.77","525.65","535.77","525.65","126.00K","1.79%"
"Jan 18, 2016","526.37","532.54","532.54","518.16","164.10K","-3.07%"
"Jan 15, 2016","543.04","554.35","556.55","543.04","130.43K","-1.81%"
"Jan 14, 2016","553.03","555.88","556.62","550.60","149.70K","-1.31%"
"Jan 13, 2016","560.37","565.21","566.02","560.37","134.30K","-0.69%"
"Jan 12, 2016","564.26","557.36","564.26","557.36","118.61K","1.15%"
"Jan 11, 2016","557.87","559.05","563.04","557.51","106.07K","-0.39%"
"Jan 08, 2016","560.05","562.62","563.17","556.36","143.16K","-0.94%"
"Jan 07, 2016","565.36","570.62","570.94","561.09","147.86K","-1.60%"
"Jan 06, 2016","574.57","569.50","574.57","569.50","95.94K","0.81%"
"Jan 05, 2016","569.94","571.66","575.40","569.26","104.10K","-0.78%"
"Jan 04, 2016","574.41","579.03","579.97","573.15","108.48K","-0.80%"
"Dec 31, 2015","579.03","579.12","580.82","575.73","134.37K","-0.07%"
"Dec 30, 2015","579.45","576.50","579.45","575.71","90.05K","0.55%"
"Dec 29, 2015","576.29","569.40","576.29","566.49","114.62K","1.12%"
"Dec 28, 2015","569.90","570.57","572.92","569.40","134.30K","0.39%"
"Dec 25, 2015","567.67","566.60","570.49","566.60","109.17K","0.26%"
"Dec 24, 2015","566.17","566.65","567.80","565.62","71.91K","0.34%"
"Dec 23, 2015","564.27","564.93","568.16","562.30","90.23K","-0.37%"
"Dec 22, 2015","566.35","567.88","570.86","565.48","84.51K","-0.10%"
"Dec 21, 2015","566.90","570.45","571.28","565.35","125.68K","-0.23%"
"Dec 18, 2015","568.18","574.66","578.00","568.18","211.30K","-1.55%"
"Dec 17, 2015","577.11","572.55","579.18","572.55","90.78K","0.80%"
"Dec 16, 2015","572.55","570.36","575.54","570.36","114.46K","0.80%"
"Dec 15, 2015","568.00","563.30","568.74","563.30","119.81K","1.03%"
"Dec 14, 2015","562.22","564.14","566.28","560.99","116.30K","-0.21%"
"Dec 11, 2015","563.43","560.99","567.13","559.73","99.45K","0.43%"
"Dec 10, 2015","561.04","564.86","567.62","561.04","113.10K","-0.74%"
"Dec 09, 2015","565.20","575.08","576.63","565.20","107.44K","-1.56%"
"Dec 08, 2015","574.15","561.00","574.15","556.92","112.95K","1.87%"
"Dec 07, 2015","563.62","570.12","571.20","563.41","78.32K","-1.40%"
"Dec 04, 2015","571.62","574.00","574.69","567.95","87.33K","-0.48%"
"Dec 03, 2015","574.38","574.04","576.84","573.20","128.30K","-0.01%"
"Dec 02, 2015","574.42","571.01","577.03","571.01","104.14K","0.70%"
"Dec 01, 2015","570.41","573.39","577.58","570.41","116.02K","-0.49%"
"Nov 30, 2015","573.20","581.39","581.65","571.12","132.94K","-1.66%"
"Nov 27, 2015","582.86","589.09","591.84","582.86","142.24K","-1.28%"
"Nov 26, 2015","590.40","593.12","594.67","590.39","157.76K","-0.89%"
"Nov 25, 2015","595.70","593.24","596.92","588.10","143.86K","0.31%"
"Nov 24, 2015","593.83","599.81","599.94","590.41","169.70K","-1.03%"
"Nov 23, 2015","599.99","605.89","607.69","599.99","153.19K","-0.74%"
"Nov 20, 2015","604.46","602.11","606.58","601.90","140.72K","0.43%"
"Nov 19, 2015","601.90","604.38","605.56","600.84","122.67K","-0.24%"
"Nov 18, 2015","603.34","603.32","606.62","602.13","123.13K","-0.28%"
"Nov 17, 2015","605.05","609.46","611.18","605.05","171.38K","-0.68%"
"Nov 16, 2015","609.21","609.77","611.92","605.39","137.77K","-0.34%"
"Nov 13, 2015","611.27","604.41","611.27","603.72","159.05K","0.94%"
"Nov 12, 2015","605.58","602.02","605.58","595.86","144.36K","0.34%"
"Nov 11, 2015","603.53","604.13","609.24","603.34","95.35K","-0.29%"
"Nov 10, 2015","605.27","609.30","610.60","605.08","119.83K","-0.88%"
"Nov 09, 2015","610.66","612.29","613.79","610.35","122.66K","-0.28%"
"Nov 06, 2015","612.36","615.54","617.79","608.89","109.92K","-0.46%"
"Nov 05, 2015","615.18","609.49","616.46","608.53","99.75K","0.75%"
"Nov 04, 2015","610.60","614.29","617.93","610.60","112.57K","-0.18%"
"Nov 03, 2015","611.71","605.32","611.71","600.46","116.50K","1.48%"
"Nov 02, 2015","602.76","607.93","610.17","601.99","123.80K","-0.76%"
"Oct 30, 2015","607.37","605.49","608.01","603.93","91.23K","0.36%"
"Oct 29, 2015","605.20","599.32","605.20","598.80","102.97K","1.50%"
"Oct 28, 2015","596.24","599.09","601.09","596.24","119.72K","-0.37%"
"Oct 27, 2015","598.44","597.80","600.51","595.62","106.26K","-0.03%"
"Oct 26, 2015","598.61","604.41","606.79","598.61","102.76K","-0.52%"
"Oct 23, 2015","601.74","598.55","602.55","598.25","104.41K","1.12%"
"Oct 22, 2015","595.08","590.24","595.81","589.74","94.88K","0.82%"
"Oct 21, 2015","590.24","590.43","594.50","589.84","100.32K","-0.04%"
"Oct 20, 2015","590.45","594.97","596.37","588.26","127.21K","-0.70%"
"Oct 19, 2015","594.61","593.87","598.11","591.60","107.69K","0.27%"
"Oct 16, 2015","593.02","592.40","599.74","592.40","132.29K","0.10%"
"Oct 15, 2015","592.40","591.36","594.17","588.98","115.35K","0.41%"
"Oct 14, 2015","589.98","592.45","593.73","589.62","113.48K","-0.15%"
"Oct 13, 2015","590.84","589.09","591.66","588.54","115.29K","-0.21%"
"Oct 12, 2015","592.10","587.72","594.74","587.25","152.11K","0.69%"
"Oct 09, 2015","588.02","590.91","593.02","587.57","162.69K","0.21%"
"Oct 08, 2015","586.78","580.04","588.35","579.82","194.06K","1.24%"
"Oct 07, 2015","579.57","583.97","587.30","579.57","146.23K","-0.30%"
"Oct 06, 2015","581.29","577.45","581.38","574.63","179.24K","1.98%"
"Oct 05, 2015","570.00","564.58","570.00","563.95","98.66K","1.37%"
"Oct 02, 2015","562.31","563.33","565.01","561.73","81.80K","-0.22%"
"Oct 01, 2015","563.54","563.39","565.63","563.23","82.59K","0.16%"
"Sep 30, 2015","562.64","562.50","565.65","562.50","83.82K","0.26%"
"Sep 29, 2015","561.19","559.83","561.76","557.65","93.14K","-0.65%"
"Sep 28, 2015","564.88","571.29","572.15","564.88","86.04K","-0.96%"
"Sep 25, 2015","570.38","570.41","572.09","567.71","79.09M","0.02%"
"Sep 24, 2015","570.25","573.50","575.36","570.12","107.03M","-0.43%"
"Sep 23, 2015","572.72","570.64","573.85","569.51","107.83M","-0.08%"
"Sep 22, 2015","573.20","573.09","575.17","570.26","121.25M","0.19%"
"Sep 21, 2015","572.12","566.74","572.26","565.16","109.41M","1.04%"
"Sep 18, 2015","566.25","564.69","569.50","564.69","153.41K","0.67%"
"Sep 17, 2015","562.48","563.93","565.85","562.48","88.37K","-0.29%"
"Sep 16, 2015","564.13","561.86","564.82","561.69","74.66K","0.15%"
"Sep 15, 2015","563.27","564.38","565.05","561.10","85.24K","0.20%"
"Sep 14, 2015","562.17","569.21","572.25","561.46","84.88K","-0.81%"
"Sep 11, 2015","566.74","572.14","573.99","566.18","94.99K","-0.93%"
"Sep 10, 2015","572.07","567.51","576.13","567.09","70.33K","-0.05%"
"Sep 09, 2015","572.34","574.06","574.73","569.69","89.60K","0.99%"
"Sep 08, 2015","566.72","554.48","566.72","554.34","107.30K","2.12%"
"Sep 07, 2015","554.93","557.07","560.09","554.44","75.02K","-0.34%"
"Sep 04, 2015","556.81","554.85","558.90","554.77","66.99K","0.45%"
"Sep 03, 2015","554.30","559.32","561.43","551.47","93.47K","-1.42%"
"Sep 01, 2015","562.31","565.75","569.18","561.28","98.67K","-0.43%"
"Aug 31, 2015","564.75","573.10","573.10","563.99","127.97K","-1.07%"
"Aug 28, 2015","570.87","561.36","570.87","559.35","165.73K","2.71%"
"Aug 27, 2015","555.81","551.89","558.93","551.44","127.73K","1.82%"
"Aug 26, 2015","545.89","530.05","545.89","530.05","124.14K","3.00%"
"Aug 25, 2015","529.98","511.13","535.48","511.13","177.69K","0.58%"
"Aug 24, 2015","526.93","550.48","550.48","523.55","174.56K","-5.28%"
"Aug 21, 2015","556.30","559.34","559.97","542.31","185.89K","-1.83%"
"Aug 20, 2015","566.69","577.82","577.82","565.09","113.12K","-1.93%"
"Aug 19, 2015","577.82","576.44","580.99","569.21","106.33K","-0.41%"
"Aug 18, 2015","580.22","571.31","580.22","571.22","93.87K","1.23%"
"Aug 17, 2015","573.15","588.67","591.20","571.26","108.22K","-2.70%"
"Aug 14, 2015","589.03","592.80","598.55","585.97","90.67K","-0.88%"
"Aug 13, 2015","594.26","603.31","603.31","590.44","126.47K","-1.65%"
"Aug 12, 2015","604.24","609.33","611.46","602.01","112.17K","-1.44%"
"Aug 11, 2015","613.05","615.17","619.69","611.17","119.70K","-0.24%"
"Aug 10, 2015","614.53","603.82","614.53","603.82","90.73K","1.78%"
"Aug 07, 2015","603.76","601.57","604.04","597.75","87.76K","0.45%"
"Aug 06, 2015","601.04","607.84","609.31","600.85","110.44K","-0.99%"
"Aug 05, 2015","607.08","600.68","608.21","600.68","108.57K","1.05%"
"Aug 04, 2015","600.76","607.95","609.91","600.76","83.58K","-1.43%"
"Aug 03, 2015","609.47","617.12","617.12","605.63","129.80K","-1.87%"
"Jul 31, 2015","621.06","628.31","629.97","621.06","112.60K","-0.88%"
"Jul 30, 2015","626.57","625.46","627.11","622.43","102.58K","0.30%"
"Jul 29, 2015","624.70","632.00","634.64","624.70","114.16K","-1.07%"
"Jul 28, 2015","631.47","636.58","639.54","631.47","155.01K","-0.63%"
"Jul 27, 2015","635.46","629.68","636.84","629.42","123.98K","0.67%"
"Jul 24, 2015","631.26","633.27","634.61","627.99","111.65K","-0.12%"
"Jul 23, 2015","632.01","632.07","637.91","631.43","120.93K","0.34%"
"Jul 22, 2015","629.85","614.56","629.94","613.58","120.81K","2.15%"
"Jul 21, 2015","616.61","619.90","624.47","613.83","100.72K","-0.63%"
"Jul 20, 2015","620.54","624.84","624.84","616.11","120.58K","-1.29%"
"Jul 17, 2015","628.63","628.45","631.67","626.21","106.88K","0.28%"
"Jul 16, 2015","626.90","627.32","632.21","622.57","132.74K","-0.63%"
"Jul 15, 2015","630.89","640.43","641.06","630.89","141.79K","-1.22%"
"Jul 14, 2015","638.69","635.55","640.43","628.43","155.03K","0.73%"
"Jul 13, 2015","634.06","631.56","637.07","627.69","140.49K","1.08%"
"Jul 10, 2015","627.28","627.56","630.79","624.70","216.87K","0.83%"
"Jul 09, 2015","622.10","616.20","626.38","613.34","148.19K","-0.17%"
"Jul 08, 2015","623.17","630.40","634.13","617.29","191.33K","-1.13%"
"Jul 07, 2015","630.27","623.89","633.73","620.59","175.37K","0.81%"
"Jul 06, 2015","625.22","618.75","625.34","618.65","179.75K","1.43%"
"Jul 03, 2015","616.43","608.82","617.96","608.82","164.55K","1.77%"
"Jul 02, 2015","605.70","591.50","605.70","590.52","136.67K","2.40%"
"Jul 01, 2015","591.50","594.52","594.52","587.33","133.32K","-0.26%"
"Jun 30, 2015","593.05","588.77","598.98","588.77","156.14K","0.22%"
"Jun 29, 2015","591.75","580.16","591.75","579.61","121.74K","1.72%"
"Jun 26, 2015","581.75","586.04","592.59","581.75","152.47K","-1.06%"
"Jun 25, 2015","587.99","589.29","590.37","585.34","114.60K","-0.34%"
"Jun 24, 2015","590.02","592.19","594.01","589.02","128.94K","-0.51%"
"Jun 23, 2015","593.07","592.44","595.11","590.76","130.76K","-0.17%"
"Jun 22, 2015","594.08","588.33","594.08","588.01","154.76K","1.60%"
"Jun 19, 2015","584.70","584.08","588.48","582.47","201.25K","0.75%"
"Jun 18, 2015","580.35","578.73","583.02","578.47","98.18K","0.26%"
"Jun 17, 2015","578.87","578.53","584.04","575.88","131.42K","-0.26%"
"Jun 16, 2015","580.35","587.76","589.33","580.35","162.62K","-1.05%"
"Jun 15, 2015","586.48","583.51","586.67","581.35","154.92K","0.64%"
"Jun 12, 2015","582.73","582.54","585.01","578.80","163.05K","0.29%"
"Jun 11, 2015","581.05","577.32","582.68","575.25","166.70K","1.21%"
"Jun 10, 2015","574.10","576.06","576.62","569.59","133.53K","-0.06%"
"Jun 09, 2015","574.47","578.68","582.13","573.73","162.01K","-0.92%"
"Jun 08, 2015","579.83","580.74","585.51","579.45","193.17K","0.30%"
"Jun 05, 2015","578.07","568.63","579.01","568.37","147.67K","1.60%"
"Jun 04, 2015","568.99","568.01","573.50","567.89","113.85K","0.19%"
"Jun 03, 2015","567.90","570.55","573.91","567.81","125.47K","-0.42%"
"Jun 02, 2015","570.31","575.70","581.24","570.31","123.89K","-0.81%"
"Jun 01, 2015","574.98","571.15","579.58","570.14","118.50K","0.95%"
"May 29, 2015","569.56","572.73","577.03","568.70","135.98K","-0.60%"
"May 28, 2015","572.97","566.13","576.92","564.73","151.80K","1.15%"
"May 27, 2015","566.48","564.64","569.63","563.28","115.04K","-0.13%"
"May 26, 2015","567.20","563.31","570.29","562.58","143.16K","0.75%"
"May 25, 2015","563.00","560.80","563.84","558.50","108.20K","0.21%"
"May 22, 2015","561.82","553.41","561.82","550.81","119.60K","1.68%"
"May 21, 2015","552.56","550.99","554.00","547.95","112.19K","0.45%"
"May 20, 2015","550.10","536.35","550.33","536.07","128.46K","2.47%"
"May 19, 2015","536.82","530.00","537.19","530.00","93.79K","1.49%"
"May 18, 2015","528.95","535.82","536.71","528.90","105.37K","-1.58%"
"May 15, 2015","537.44","543.61","545.48","537.44","74.95K","-1.15%"
"May 14, 2015","543.69","542.53","545.00","540.72","68.00K","0.16%"
"May 13, 2015","542.82","545.50","546.99","538.76","79.43K","-0.29%"
"May 12, 2015","544.41","551.98","552.56","542.70","79.64K","-1.32%"
"May 11, 2015","551.67","554.50","556.20","550.57","108.34K","-0.51%"
"May 08, 2015","554.51","551.57","556.39","550.93","72.95K","0.28%"
"May 07, 2015","552.98","548.51","554.22","547.53","70.11K","0.67%"
"May 06, 2015","549.30","553.30","555.51","548.17","89.29K","-0.61%"
"May 05, 2015","552.65","544.80","552.65","539.04","116.97K","1.39%"
"May 04, 2015","545.08","560.62","563.36","545.08","112.53K","-3.08%"
"Apr 27, 2015","562.40","567.77","568.47","562.40","61.88K","-0.60%"
"Apr 24, 2015","565.77","563.17","567.36","561.56","61.68K","0.81%"
"Apr 23, 2015","561.25","562.85","564.45","557.57","76.34K","-0.22%"
"Apr 22, 2015","562.51","562.58","565.04","561.53","91.61K","0.05%"
"Apr 21, 2015","562.24","563.78","567.52","562.24","98.59K","-0.50%"
"Apr 20, 2015","565.04","568.52","568.83","562.66","98.95K","-0.58%"
"Apr 17, 2015","568.32","568.28","572.76","568.28","107.31K","0.01%"
"Apr 16, 2015","568.28","564.50","570.68","564.50","100.52K","0.67%"
"Apr 15, 2015","564.50","558.94","565.39","558.94","82.31K","1.04%"
"Apr 14, 2015","558.67","559.81","562.95","558.49","69.54K","-0.16%"
"Apr 13, 2015","559.54","556.35","559.68","555.97","72.14K","0.99%"
"Apr 10, 2015","554.03","550.96","557.65","550.96","104.20K","0.64%"
"Apr 09, 2015","550.52","547.26","552.53","546.76","94.46K","0.51%"
"Apr 08, 2015","547.72","549.69","551.23","546.29","80.15K","-0.07%"
"Apr 07, 2015","548.11","542.71","548.37","540.79","96.78K","0.95%"
"Apr 06, 2015","542.97","548.11","549.28","542.97","71.85K","-0.89%"
"Apr 03, 2015","547.85","548.69","550.30","544.22","70.71K","0.18%"
"Apr 02, 2015","546.85","540.54","546.85","536.87","89.76K","1.47%"
"Apr 01, 2015","538.91","550.80","551.69","537.30","129.13K","-2.22%"
"Mar 31, 2015","551.13","544.87","552.72","544.87","83.62K","1.09%"
"Mar 30, 2015","545.19","551.75","554.26","545.07","108.63K","-1.13%"
"Mar 27, 2015","551.42","558.93","561.13","549.65","91.63K","-0.85%"
"Mar 26, 2015","556.16","556.12","559.68","553.19","83.83K","-0.85%"
"Mar 25, 2015","560.93","567.62","568.40","559.87","87.61K","-1.15%"
"Mar 24, 2015","567.43","569.33","569.91","562.07","91.92K","-0.61%"
"Mar 23, 2015","570.89","576.64","579.39","570.44","99.55K","-0.79%"
"Mar 20, 2015","575.44","572.57","577.56","571.92","151.54K","0.30%"
"Mar 19, 2015","573.74","579.39","580.32","573.52","84.53K","-0.85%"
"Mar 18, 2015","578.68","580.81","581.53","577.26","108.04K","-0.53%"
"Mar 17, 2015","581.76","580.60","583.59","580.60","105.06K","0.17%"
"Mar 16, 2015","580.80","583.26","586.19","580.55","100.54K","-0.90%"
"Mar 13, 2015","586.10","589.04","591.75","586.10","97.28K","-0.41%"
"Mar 12, 2015","588.53","585.89","589.67","585.48","82.74K","0.34%"
"Mar 11, 2015","586.54","589.04","590.56","586.49","86.32K","-0.53%"
"Mar 10, 2015","589.66","586.38","591.17","586.38","105.17K","0.21%"
"Mar 09, 2015","588.44","594.08","596.32","587.27","98.83K","-0.93%"
